rms_noise,speech_level,dynamic_range_db,label
0.0020904727,2566.712579100073,33.61725091934204,0
0.0069025042,2769.514143954727,27.60944604873657,0
0.004773136,4260.161405586933,31.01750373840332,0
0.028077736,1657.3436242191929,28.18603277206421,1
0.01154359,1552.6172856427206,12.794408798217772,1
0.0044012954,1594.6418921715265,40.63400268554688,1
0.052959926,1642.6599247222696,20.896050930023197,1
0.00085928064,1985.564203430318,20.162174701690677,1
0.035307806,2465.487717360819,15.642086267471312,1
0.077142574,487.6885415857682,16.408119201660156,1
0.006918708,4887.887131762888,30.77824115753174,0
0.054178275,752.9509542435824,24.59054470062256,1
0.12446876,1392.8088373635464,15.57770013809204,1
0.0542379,812.2781836468212,14.417321681976318,1
0.036187213,947.7072220165954,14.91769790649414,1
0.07651464,2245.992915244321,20.401079654693604,1
0.025234517,612.968779307644,15.279749631881714,1
0.0780593,1119.5684803780152,16.854019165039062,1
0.22702624,2455.8891330850256,12.082115411758425,1
0.13025643,1654.1673330073177,16.039724349975586,1
0.12347667,1435.212571004818,14.707579612731934,1
0.22940429,1904.9231375037336,12.579880952835085,1
0.15132992,1404.7254952465976,14.45615530014038,1
0.108720146,1882.485595147397,17.160799503326416,1
0.12324171,886.3839088422358,14.425215721130373,1
0.06483861,7141.863512045143,21.226484775543213,0
0.04807442,1795.114149951433,19.469202756881717,1
0.025629003,2183.2212067291443,24.61315631866455,1
0.01677809,2279.0413429830032,34.85891103744507,1
0.057090055,656.8817067367443,25.26052474975586,1
0.056176677,777.1970429080687,26.31378173828125,1
0.14563486,1692.9530607737308,18.478052616119385,1
0.08626477,2335.549709071869,21.64272785186768,1
0.07598571,1050.6923255679671,23.614206314086918,1
0.061975442,898.1567781026118,24.724724292755127,1
0.061675947,630.2759985375394,25.10040044784546,1
0.03972741,523.0391017549941,26.69633150100708,1
0.08626477,2335.549709071869,21.64272785186768,1
0.00861201,1892.723604713279,24.01656150817871,1
0.025454374,2828.2295544132594,18.24425220489502,0
0.019848436,4692.699336515881,22.607972621917725,0
0.02305505,3467.967632711277,18.74086141586304,0
0.007330618,2890.6523789849007,26.416072845458984,0
0.02225316,1176.0504873935388,16.9424045085907,1
0.013306413,3068.489865666376,31.076781749725345,0
0.0050706873,600.4168102240508,16.489200592041016,1
0.0014477656,2029.1719081005992,18.29110860824585,1
0.049687747,2863.066274158645,10.68489670753479,0
0.049718205,1175.252726127026,15.325168371200562,1
0.06273052,2112.58094713898,13.719046115875244,1
0.010375207,1236.4685068069728,11.916395425796509,1
0.01278643,1251.431238377592,12.20050811767578,1
0.006087559,1179.420759805106,18.173846006393436,1
0.008150418,1720.63513570972,17.43792414665222,1
0.023623077,1389.386946223553,11.742568016052246,1
0.15989257,325.5123681063994,13.409373760223389,1
0.09657137,4202.058652249112,18.98823857307434,0
0.121063486,4524.119829262626,17.325990200042725,0
0.12884627,5607.111553231315,17.264269590377808,0
0.06776651,4706.365278246268,17.965099811553955,0
0.038423907,1143.6466995395413,27.28877067565918,1
0.03148298,2112.1373849976994,25.79944610595703,1
0.06841984,2668.554997944617,18.850667476654053,0
0.012783458,5006.2743464308805,28.36580991744995,0
0.031459644,2450.466358452405,25.377779006958008,1
0.01924388,5663.54898852317,26.492669582366943,0
0.008613741,2539.463126635288,37.28384733200073,0
0.055056524,2425.6870786522577,21.61501884460449,1
0.066829026,1983.7871699794175,19.0541672706604,1
0.101278186,142.84691703726736,18.77318263053894,1
0.08053252,5260.71902283247,16.312509775161743,0
0.040484108,3093.223337818204,15.246840715408323,0
0.054073103,1727.589142825637,21.50581359863281,1
0.062119614,6011.4292174124985,25.57090759277344,0
0.14588892,2569.7826810729657,15.43359398841858,0
0.08983871,1280.7348063840118,18.03112268447876,1
0.0030452753,1271.217285762768,18.0746591091156,1
0.055238094,1307.4215080751094,17.70231008529663,1
0.05230824,1549.855390988841,20.843894481658936,1
0.084196806,1530.3073384014017,19.324867725372314,1
0.15522328,4189.5924553416535,11.161046028137209,0
0.05178347,733.8568135082185,19.041810035705566,1
0.14362136,1228.852030963708,12.529027462005615,1
0.052534442,853.338754846989,20.00307559967041,1
0.0189888,5800.517377984663,17.92798399925232,0
0.01122574,6266.518376125064,15.862817764282228,0
0.12754461,2744.435300097545,16.5604305267334,0
0.08709684,900.4539931269326,15.40330410003662,1
0.07942433,2401.7525446416766,17.728736400604248,1
0.22197199,1884.7636415629104,12.70581841468811,1
0.09652203,1580.1535954414464,14.477128982543944,1
0.10622034,1014.0078140058628,18.706037998199463,1
0.120235175,1438.7300545256608,18.17413330078125,1
0.28654522,1560.8239970524974,14.457372426986694,1
0.093126416,1513.835974620491,16.5048885345459,1
0.098370545,682.4131046924603,15.515265464782717,1
0.08653301,2588.467596174273,10.956679582595823,0
0.16051055,2265.846468985584,15.670183897018433,1
0.16166018,1755.5979437966016,14.717258214950562,1
0.10034143,2769.668515514929,18.21169853210449,0
0.034124065,4195.594106526273,21.05311393737793,0
0.021807687,1643.986931945678,19.591424465179443,1
0.0065794424,1417.4845476837668,17.86819100379944,1
0.031141268,1622.2396644946496,20.02730131149292,1
0.033356655,1602.0020074520849,19.469093084335327,1
0.028882097,1611.5411705628585,26.04074716567993,1
0.10346331,2592.934837630084,12.344772815704346,0
0.1705703,498.7522812822503,13.787200450897217,1
0.05212439,620.8566167902026,15.318013429641724,1
0.07361059,1088.2244206858545,16.349937915802002,1
0.1068123,1019.7526200548872,13.05200695991516,1
0.09549199,1076.850307304122,20.606749057769772,1
0.086176254,1005.1671888079424,21.016106605529785,1
0.083001465,1108.5217249032662,20.916144847869877,1
0.0030865802,3985.997747908608,39.66250658035278,0
0.0077059343,1385.15988915885,19.29649591445923,1
0.018363036,4378.154369735451,29.396190643310547,0
0.0803449,1964.2565524749816,15.171043872833252,1
0.011710716,2836.685918393506,24.54721689224243,0
0.06954419,1317.2154913680151,21.17770910263061,1
0.08907852,1505.193398795236,19.104392528533936,1
0.07980792,1754.0352093809745,20.04077911376953,1
0.015564136,2996.8076726890185,36.83030128479004,0
0.011132228,4395.42079827806,10.915833711624146,0
0.13265042,1103.1572727758737,12.424250841140749,1
0.052961584,1500.9780993733068,24.072749614715576,1
0.153016,232.405615085886,14.501672983169556,1
0.029255101,394.5894776413476,21.463842391967773,1
0.13293421,246.2291454837045,14.274219274520874,1
0.059867695,197.59824890185868,17.356337308883667,1
0.035750218,1843.4995545056745,12.89907455444336,1
0.17825659,169.5024624555721,14.188480377197266,1
0.16132268,163.93487030778596,15.063743591308594,1
0.0066311066,4683.9819055766375,26.179587841033936,0
0.0325567,3859.0863093508974,23.469855785369877,0
0.116820104,3140.871427012729,20.94743013381958,0
0.06709491,1416.2762680650062,19.873842000961304,1
0.21544501,3135.740360860954,12.243751287460327,0
0.053696137,3839.999399148536,17.88074254989624,0
0.14479527,854.2852287813456,13.286070823669434,1
0.0973538,1430.8970216482114,15.700101852416992,1
0.08552381,1806.562605689035,21.933746337890625,1
0.097223796,971.9336079459896,21.407780647277832,1
0.08324524,1247.748985595951,16.034942865371704,1
0.07078433,112.7666715937134,17.710933685302734,1
0.057125933,127.67998135940184,18.19615840911865,1
0.07504016,104.85710082949964,17.128394842147827,1
0.06413807,110.23052532176057,17.829841375350952,1
0.23339763,808.3215395027773,12.404309511184692,1
0.007773008,3818.0632841042784,39.47996377944946,0
0.014524445,2241.782731456692,36.08563184738159,1
0.11044216,291.86700953462866,14.97837781906128,1
0.08034339,109.02632921020756,18.85106325149536,1
0.061491285,113.8350861601254,20.304930210113525,1
0.060579676,128.56921156212042,20.82594633102417,1
0.04011967,143.88710960702969,21.296331882476807,1
0.033941567,183.2206219263973,21.322805881500244,1
0.087904915,2349.526768175029,17.577197551727295,1
0.07780664,2126.1286014617435,20.38681983947754,1
0.07307515,453.7371193455813,21.445777416229248,1
0.08289395,3295.854248148731,16.906458139419556,0
0.07278915,1437.2643109271237,24.62034702301025,1
0.069073305,3288.7751365995546,20.308773517608643,0
0.06329958,3973.928894646897,20.725674629211422,0
0.013097812,1806.229084851435,21.335103511810303,1
0.02212985,2060.071620383807,21.04429244995117,1
0.053411894,1417.790323422895,19.248751401901245,1
0.04765416,3534.002179773986,24.470112323760983,0
0.086090915,3076.905489096953,18.62098217010498,0
0.08827004,1897.710392020686,19.113776683807373,1
0.10738262,3127.933370012973,17.983248233795166,0
0.02689218,2653.1514735765136,25.32109260559082,0
0.11177284,229.60814241389303,14.908932447433472,1
0.026128763,904.2081475179122,23.65699529647827,1
0.20940633,2679.135667797312,13.688392639160156,0
0.049639534,557.118816578642,13.103790283203123,1
0.033306446,665.7866845052512,13.686425685882568,1
0.052972466,579.8843569874351,13.376106023788452,1
0.03588162,681.4661791531146,14.833741188049316,1
0.094800696,1049.325831073236,18.66140604019165,1
0.08733253,2008.493126650948,18.15149545669556,1
0.0632486,1485.7753157374964,22.477259635925293,1
0.009112333,2819.065158764422,34.525158405303955,0
0.10737656,137.99088573728707,17.42214798927307,1
0.04840704,1759.2401072946109,26.18626832962036,1
0.1319153,2196.679814699029,14.43785548210144,1
0.034059945,572.2022973317617,13.4921133518219,1
0.03669106,585.7313415727032,14.669634103775024,1
0.25065342,3006.6405752782885,12.927234172821043,0
0.036859244,509.3844696025907,13.09982180595398,1
0.03920293,507.5358906104768,12.771936655044556,1
0.05078328,467.6778371244645,12.917932271957396,1
0.05417142,493.4917696361149,13.284316062927246,1
0.04008079,417.7660310790005,12.603884935379028,1
0.037700202,417.6747712897009,12.940049171447754,1
0.06876292,3181.6429931796383,14.302750825881958,0
0.10228733,348.2767878721845,12.85847306251526,1
0.074087344,3553.344990457548,13.181313276290894,0
0.12047109,771.4643433963396,11.111079454421995,1
0.07835246,423.52107727057006,16.067832708358765,1
0.08357086,546.363971578166,18.911374807357788,1
0.0560681,1597.5490705394366,22.18386650085449,1
0.048665557,886.6937461521718,22.13122129440308,1
0.08009016,116.17653718300456,14.047365188598633,1
0.02319455,4263.186220865634,26.640753746032715,0
0.18590753,1648.5362992198975,14.54241394996643,1
0.06905047,286.96232114253047,14.3980872631073,1
0.08681396,282.9074041579231,12.70467758178711,1
0.0047659427,1193.4737996522142,20.810720920562744,1
0.010152376,1591.5084780867537,22.421116828918457,1
0.008263306,1262.4812340449537,18.55976104736328,1
0.10161135,1107.9549266532442,14.471203088760376,1
0.1302614,862.2401092107226,13.591982126235962,1
0.14517878,1550.4909758786223,13.70915174484253,1
0.15264116,584.1095268272541,13.125437498092651,1
0.07886501,1260.2008814982485,17.143170833587646,1
0.09193792,1046.6653788457118,15.687869787216188,1
0.26308358,2366.415300223336,11.698766946792604,1
0.19130245,740.2452978404866,13.518997430801392,1
0.018589417,521.8786208107133,14.53923225402832,1
0.020864833,548.0885338141022,14.22976851463318,1
0.06421073,1826.1359930378665,23.113067150115967,1
0.0778875,1385.448054177878,13.819268941879272,1
0.09882497,1144.2558252186177,16.163456439971924,1
0.020129176,1798.1907185630762,29.080965518951416,1
0.10563467,3381.2354876108043,13.316080570220947,0
0.049508106,8190.760370992527,14.87233281135559,0
0.037047252,431.4865470510367,18.393031358718872,1
0.14218412,878.5997860814081,12.852754592895508,1
0.11222257,1415.7711537882826,11.65275812149048,1
0.037843585,809.5887794863427,26.449990272521973,1
0.041896913,918.5014145380378,14.431935548782349,1
0.11544531,90.14011709896486,7.440950870513916,1
0.043502327,717.4361121877428,15.403906106948853,1
0.01530002,1883.7748248115097,17.000422477722168,1
0.05079035,475.6869394195078,13.51116180419922,1
0.06581788,367.4536263426052,10.984680652618408,1
0.17494099,120.5931809101069,10.608373880386353,1
0.031964403,3094.572805198022,16.652849912643433,0
0.018435942,4677.286471786986,29.428532123565677,0
0.045310732,3075.694944086871,19.801247119903564,0
0.016754732,3933.200996905605,20.12883424758911,0
0.036506426,3050.019769973213,16.275941133499146,0
0.1488814,212.06994443513364,11.910758018493652,1
0.021224922,911.9962284531348,13.369070291519163,1
0.015142574,1226.349744327992,18.183025121688843,1
0.013695861,4122.030808096667,36.031458377838135,0
0.047942176,924.4292705997292,15.258307456970217,1
0.04854068,1268.2381850044735,14.477884769439695,1
0.052041423,1935.8524072145165,25.17145872116089,1
0.014938834,871.3249920978101,27.97598600387573,1
0.0068582133,2715.7216077913954,36.11417770385742,0
0.060535353,1320.674163760082,20.42351245880127,1
0.019392794,1509.1082450718986,26.18738174438477,1
0.039527487,1965.5026621619304,26.528639793396,1
0.13905513,1464.6376815502044,14.370110034942629,1
0.16520897,1464.488650955922,15.040559768676758,1
0.010731581,1613.7702029300456,34.91234302520752,1
0.16024809,2302.084565619584,16.290712356567383,1
0.13395138,1986.547356272335,16.153379678726196,1
0.054884568,1962.4341554772373,22.960002422332764,1
0.09683445,2290.798874205394,14.777536392211914,1
0.050415196,375.4341948600895,16.045491695404053,1
0.039538633,1175.291012574827,13.365182876586914,1
0.09511285,1478.324795067412,12.804449796676636,1
0.06929446,979.1576033112484,14.528268575668337,1
0.050119355,981.0905048283104,12.822028398513794,1
0.057943217,1180.3521475851387,14.432904720306396,1
0.02993373,1842.0028370927264,21.57325029373169,1
0.085438706,1202.5732166081011,18.451935052871704,1
0.048640665,3533.5307295756247,22.398569583892822,0
0.12195461,34.81833557744358,12.813286781311035,1
0.12907498,1798.6614502183477,15.130139589309692,1
0.11470627,808.2337864221028,13.406316041946411,1
0.07374385,634.3847510549526,15.92972993850708,1
0.056509007,1019.7939790280562,15.621521472930908,1
0.01997726,1961.5067623874656,31.610028743743896,1
0.069701746,542.1095114052584,18.483750820159912,1
0.05088454,2436.599085962496,24.291529655456543,1
0.066287614,564.270398119758,15.979576110839844,1
0.013297869,1181.744655524397,15.382766723632812,1
0.021503685,689.6162168251461,17.05714464187622,1
0.0069902083,3035.074757640648,23.663010597229004,0
0.049441885,549.6032870695659,16.73768401145935,1
0.051321767,816.6970434938331,14.737063646316528,1
0.049798194,632.9404875094634,15.41192889213562,1
0.028543817,2478.8936425706866,29.63611364364624,1
0.05508047,680.9824308665919,20.32827854156494,1
0.04304358,4543.991477090617,25.0022554397583,0
0.04533237,1724.5783672395935,17.900044918060303,1
0.026862329,1500.8616496339907,20.604183673858643,1
0.1259232,1847.1768659990685,17.308794260025024,1
0.051922694,861.7467218046222,18.596519231796265,1
0.06997582,1455.7695259030093,18.75874280929565,1
0.13844724,2273.679755793828,17.19878911972046,1
0.036184717,1134.6697872705631,18.03067088127136,1
0.10994151,2075.057727220175,14.62594985961914,1
0.06473154,6799.946190182572,14.532363414764404,0
0.05492812,841.1374477103896,18.72198820114136,1
0.13831057,2677.806659722674,15.454914569854736,0
0.010636337,2899.8279132211483,35.270748138427734,0
0.026228625,1776.0228715727185,28.139047622680664,1
0.019436553,1953.761631515808,27.95344591140747,1
0.09909864,669.5371385599695,15.279994010925291,1
0.1387257,2193.399519721608,14.663841724395752,1
0.09302311,1912.402251233376,19.61092710494995,1
0.03691796,1865.353118238747,13.161078691482544,1
0.0038622918,4789.5183286487445,16.208919286727905,0
0.107031114,1896.16020956016,17.517582178115845,1
0.06631149,2214.2119379271808,17.0071804523468,1
0.066117436,1994.334107519432,13.950949907302856,1
0.06782714,1946.9290907467528,16.57976269721985,1
0.07842284,2217.712675030228,15.331978797912598,1
0.0023438907,2970.7926324140394,32.880351543426514,0
0.24080338,1287.74856205078,6.404954195022583,1
0.010511399,4727.394124873966,21.94737434387207,0
0.12260438,2318.104031267179,16.251574754714966,1
0.16427192,2724.8778696407817,17.870289087295532,0
0.20344277,3841.9136985558944,13.47147822380066,0
0.1360708,2094.5526015547066,14.758899211883543,1
0.13052806,2540.578511555139,15.368603467941284,0
0.044130918,6212.726881359769,18.62551689147949,0
0.065785035,249.18405671332368,13.347558975219728,1
0.062425014,1118.4579338425358,23.40883016586304,1
0.035220418,2096.916934696727,9.109418988227844,1
0.009171491,4709.79226401127,10.407816171646118,0
0.0332513,3919.5186897732992,12.952804565429688,0
0.12755881,1434.0443994402626,16.96634292602539,1
0.10659535,1774.5113250868455,16.21599316596985,1
0.02761096,1234.9113881510625,21.226449012756348,1
0.12376503,2236.263742189176,15.211188793182371,1
0.01645792,1427.5209451190935,12.818166017532349,1
0.06323547,1095.9582669735398,13.800408840179443,1
0.058515944,1569.463952989884,14.359148740768433,1
0.12413134,1780.3105836852385,15.572954416275024,1
0.12262738,1755.4239103309062,16.000068187713623,1
0.12337088,1726.6562673040717,15.410863161087036,1
0.013900665,1327.0478691655258,17.521475553512573,1
0.09865019,1838.633129322346,17.331149578094482,1
0.07603178,1998.0963097234735,19.42257285118103,1
0.4403394,444.8743148489699,5.8520835638046265,1
0.18442725,1412.6768371744454,14.633415937423706,1
0.08692246,1536.3752446461465,15.333991050720217,1
0.031301968,542.6777927371729,17.07726240158081,1
0.12704386,702.7900796344757,12.50151753425598,1
0.07230515,962.4161930605836,14.26912546157837,1
0.122987375,752.4847203919323,12.799110412597656,1
0.06731486,1375.1571994659223,19.47152614593506,1
0.1221703,1469.852233745127,19.096291065216064,1
0.14247502,1665.6067145743427,15.02690315246582,1
0.014505416,2154.047770213171,27.8769850730896,1
0.018246477,2127.977270633544,25.076112747192383,1
0.00931122,3728.3434510630777,34.13570165634155,0
0.015068927,1748.3334737632138,22.76640653610229,1
0.09811572,612.0656159407467,15.680056810379028,1
0.033077266,1236.1115118028283,28.796656131744385,1
0.0880409,3823.387059311938,15.455024242401125,0
0.08562118,1781.0780469142398,20.817995071411133,1
0.10591092,4076.405542997384,14.51844573020935,0
0.039176777,5465.197467468605,23.100991249084476,0
0.21667778,531.7106077648602,12.782478332519531,1
0.12465284,336.0415055713883,17.411599159240723,1
0.143887,3483.65401049334,11.950914859771729,0
0.44590107,4585.164869202672,6.5733402967453,0
0.044402912,891.3011833942124,14.449654817581177,1
0.027359739,960.5160084667866,28.72418165206909,1
0.02412564,2516.3173010504424,23.080945014953613,0
0.10490733,111.35479432397467,18.343769311904907,1
0.04766599,1009.9858750189204,24.77022409439087,1
0.015993055,2393.145974828354,31.255433559417725,1
0.026212903,2595.7447899717936,19.269943237304688,0
0.02146531,2259.316041413665,17.24985957145691,1
0.012140913,2448.469051981081,26.32603406906128,1
0.020609673,2595.357646829588,25.97286462783813,0
0.015585942,818.3662769567665,20.15857219696045,1
0.08691296,892.697260160076,17.50975489616394,1
0.0048757805,900.2096429846684,16.76867365837097,1
0.043548483,1616.0514329776672,19.86662268638611,1
0.076756135,1235.4866300130611,17.31861114501953,1
0.011550604,2434.792923105559,24.95335817337036,1
0.12724231,3094.9627031190366,17.652733325958252,0
0.061385054,2592.883067188718,26.17308139801025,0
0.011011638,4005.5364623031705,14.915328025817873,0
0.039326668,3616.3119725862975,13.370908498764038,0
0.08713932,5040.558698526975,14.79072332382202,0
0.025698483,1361.241904517152,25.291192531585693,1
0.006432326,1152.8079192565458,33.15328359603882,1
0.05540158,1298.9773598814722,18.199673891067505,1
0.03854074,1192.255476684847,18.376648426055908,1
0.035430096,1287.727383692562,21.66339874267578,1
0.06262304,1114.205302446449,18.87191653251648,1
0.0335642,1296.0617445739788,20.80458641052246,1
0.009323164,2954.994736795539,25.784873962402344,0
0.043657687,1450.3702802785874,20.584096908569336,1
0.03713221,2316.744853259941,25.81640720367432,1
0.028969346,1783.6920179545425,16.138769388198853,1
0.07957383,1023.6485115436128,17.049747705459595,1
0.015324356,1507.0978180363754,20.387659072875977,1
0.02126849,4015.7185103611146,21.706218719482425,0
0.017627874,4153.056870408347,25.48908233642578,0
0.08468293,572.1819365388642,18.32884311676025,1
0.011243386,5558.104530146467,32.281715869903564,0
0.04059954,754.3352172438197,14.192935228347778,1
0.095362745,1556.8088196465712,18.38199615478516,1
0.0380602,1513.1264487523745,15.717271566390991,1
0.13748923,887.4930788704286,15.416876077651978,1
0.030092316,2968.641855530845,19.88824725151062,0
0.019802216,1203.0267056948778,17.705339193344116,1
0.22417286,2544.0404850106265,15.874967575073242,0
0.044941533,1280.7943754567746,15.701144933700562,1
0.16684744,3614.721214141646,13.128087520599363,0
0.026761374,2991.954144896481,17.546381950378418,0
0.13342959,845.4779220394893,15.363606214523315,1
0.107258976,1736.065771212223,17.135995626449585,1
0.104653694,407.9411201420684,16.03562831878662,1
0.17245658,2704.9176537930216,13.104708194732666,0
0.10499854,554.995936468902,16.931016445159912,1
0.018562958,877.9268632672809,14.664815664291382,1
0.014401725,711.6312477583556,16.037782430648804,1
0.027453145,1329.2466572531987,15.248081684112549,1
0.020313764,1096.1976719292225,15.021110773086548,1
0.04657125,1706.598129002719,18.44604730606079,1
0.028870344,582.504307520446,16.027055978775024,1
0.0494525,857.8665437812267,13.583192825317385,1
0.0748805,657.0042119273704,13.846392631530762,1
0.06944428,1324.4637118592696,14.48384165763855,1
0.18228905,2953.7521855137543,13.635640144348145,0
0.042698458,1307.7672908116704,14.776819944381714,1
0.09600813,399.34744395314624,19.496601819992065,1
0.009714559,1512.006266851657,22.584779262542725,1
0.029837951,1128.9711500935489,13.865424394607544,1
0.0066928226,959.9748123515192,38.95889759063721,1
0.0429149,611.8636083881631,14.77086305618286,1
0.16055287,2439.7199631058456,13.345121145248411,1
0.20499761,787.9026994607166,11.729367971420288,1
0.03616587,1118.535292349016,18.00265073776245,1
0.060011484,1037.8195419082488,15.507347583770752,1
0.06624859,565.0364327866594,15.974013805389404,1
0.08001536,572.3923835649485,13.811249732971191,1
0.10846892,832.827109308662,13.080960512161257,1
0.032442883,867.8491415213973,16.37701153755188,1
0.0034474153,1918.3405549116087,33.08387279510498,1
0.013513101,1755.3884808448968,16.87523603439331,1
0.016656695,2418.8022161461063,30.80036163330078,1
0.22335564,2624.25060588667,12.973473072052002,0
0.11819414,482.3239404944976,16.897246837615967,1
0.013380225,3086.9663822082216,17.34797477722168,0
0.026017895,1431.6455880781004,26.393709182739254,1
0.04361779,561.3308412933761,13.800508975982666,1
0.15511066,841.7018141560592,12.805588245391846,1
0.1358053,443.592039214226,12.550655603408812,1
0.03937816,678.6196978411198,13.485169410705566,1
0.042988997,497.9669855033892,13.731979131698608,1
0.1369624,348.586006000247,8.668741583824158,1
0.15507434,843.3152554983427,12.67248034477234,1
0.043576956,567.4983114261747,13.755735158920288,1
0.13574956,444.124598123876,12.444062232971191,1
0.039326314,686.9974128677966,13.535090684890749,1
0.042945623,511.90080175108494,13.717265129089355,1
0.13687637,356.3088775261171,8.699491620063782,1
0.17923886,1442.8988242462408,13.038640022277832,1
0.0064516757,2060.3963842312005,16.429457664489746,1
0.01989268,709.695327794283,16.84008002281189,1
0.03491009,843.7847279798851,17.96889901161194,1
0.05244185,675.0080270416994,13.130556344985962,1
0.008688103,2408.2652303394766,24.184575080871586,1
0.15507275,843.104349026363,12.80065655708313,1
0.13573723,444.0848949144301,12.53664255142212,1
0.043564767,568.7327841199542,13.956698179244995,1
0.03933628,685.7407446919311,13.439018726348875,1
0.042946164,511.0576809615002,13.7275493144989,1
0.13689353,356.4112028199777,8.656195998191833,1
0.07946086,3186.3994309529758,17.687697410583496,0
0.16504824,32.3422053238695,14.735677242279053,1
0.13757366,826.2779905206985,13.654553890228271,1
0.1427134,3489.123793210193,13.868470191955566,0
0.031762008,1022.3719491062054,21.034014225006104,1
0.04155005,633.9396769052503,14.467904567718506,1
0.07175905,747.4210959351923,13.536527156829834,1
0.06642667,976.319415762767,12.45010256767273,1
0.033959433,838.0718794418107,15.138763189315796,1
0.05155647,2684.8568345000303,25.87965965270996,0
0.019587982,1485.389514027755,23.21887731552124,1
0.054828737,706.1090225760968,16.408331394195557,1
0.017148199,895.0963915433031,15.383789539337158,1
0.11332951,1457.75112692378,17.815091609954834,1
0.16009827,1190.1555861095228,13.477847576141356,1
0.018495997,1393.209377409327,29.98051643371582,1
0.2179361,2654.194049953517,13.47959280014038,0
0.078598455,496.5852105485513,16.42499566078186,1
0.023389785,4261.908291024536,23.523941040039062,0
0.025021743,1147.7552944713786,22.80999183654785,1
0.017390352,2975.907870536383,21.363773345947266,0
0.072420076,1446.7637563557637,15.099352598190308,1
0.00944904,1115.793058155132,18.38202476501465,1
0.029148342,979.5580238179876,15.711615085601808,1
0.031473275,2345.1258682939906,22.208251953125,1
0.07212593,532.6028698319651,17.975839376449585,1
0.091378585,711.1609643020083,13.973441123962402,1
0.06578988,641.9152062415923,16.09615921974182,1
0.08888539,1348.0417084787955,17.80470371246338,1
0.014812339,3139.6712490599657,26.941251754760746,0
0.07344404,1452.9369666316632,20.719013214111328,1
0.035174176,955.7209732530991,23.575785160064697,1
0.04928864,1179.3108425841926,23.26930522918701,1
0.06052806,1639.3091673942522,22.379322052001957,1
0.012445171,1824.987053858056,31.58123016357422,1
0.05943923,4129.504538757503,21.69703960418701,0
0.06741319,1358.5385880793417,23.019957542419437,1
0.11238148,3201.082754898812,16.61579966545105,0
0.09256065,4138.544789271336,17.444251775741577,0
0.13094077,3887.2678932035474,15.326859951019289,0
0.045575857,2983.868563318859,25.434470176696777,0
0.029703485,523.761175190107,11.77799105644226,1
0.2576388,2777.538921483971,12.889814376831056,0
0.015207615,3569.3850096699957,28.54252815246582,0
0.0032827284,1096.585687051322,16.125235557556152,1
0.014630412,1543.809952756568,23.521857261657715,1
0.0034301146,8985.782478230114,20.35170078277588,0
0.012275701,1373.7928564695214,27.09766387939453,1
0.0114098415,1282.547225531427,18.985261917114254,1
0.016310107,2606.927972530872,29.772322177886963,0
